vehicleID,registrationDate,kilometers,colour,aestheticGrade,mechanicalGrade,saleDate,make,model,doorNumber,type,fuel,transmission,yearIntroduced,cylinder,cubeCapacity,powerKW,powerHP,targetPrice
V_12312882,23/03/2016,157773,Grey,Bad,Bad,08/04/2023,RENAULT,Mégan,5,Hatchback,Diesel,Manual,2006,15,1461,78,105,4700
V_12312883,22/12/2014,246581,White,Bad,Bad,07/06/2023,SEAT,Leon,5,Hatchback,Diesel,Manual,2009,16,1598,77,105,5700
V_12312884,18/06/2011,156369,Black,Bad,Medium,02/04/2023,HONDA,Civic,5,Hatchback,Petrol,Manual,2009,13,1339,73,100,3700
V_12312885,11/08/2012,105812,Black,Very Bad,Medium,29/03/2023,RENAULT,Clio,5,Hatchback,Petrol,Manual,2009,11,1149,74,100,3600
V_12312886,23/05/2021,11070,Blue,Very Good,Very Good,27/03/2023,BMW,Serie-1,5,Hatchback,Diesel,Automatic,2017,15,1496,85,116,20800
V_12312887,10/08/2016,193554,Black,Good,Very Good,22/03/2023,BMW,Serie-1,5,Hatchback,Diesel,Manual,2011,16,1598,85,116,8800
V_12312888,18/04/2014,97022,Grey,Good,Very Good,20/03/2023,BMW,Serie-1,5,Hatchback,Diesel,Manual,2011,16,1598,85,116,10400
V_12312889,20/12/2008,144984,Black,Bad,Bad,22/03/2023,CITROEN,C3,5,Hatchback,Diesel,Manual,2005,14,1398,51,70,2700
V_12312890,20/10/2020,58451,Grey,Very Bad,Very Good,27/03/2023,MERCEDES-BENZ,Classe A,5,Hatchback,Diesel,Manual,2015,21,2143,100,136,22800
V_12312891,30/01/2007,182793,Grey,Very Bad,Medium,28/03/2023,OPEL,Astra H,5,Hatchback,Petrol,Manual,2004,14,1364,66,90,1600
V_12312892,23/02/2010,325545,Black,Bad,Medium,27/03/2023,HYUNDAI,i30,5,Hatchback,Diesel,Manual,2007,16,1582,84,115,2000
V_12312893,19/03/2013,111789,White,Bad,Bad,27/03/2023,SEAT,Ibiza,5,Hatchback,Petrol,Manual,2008,12,1198,51,70,3400
V_12312894,17/04/2016,115792,White,Bad,Bad,20/03/2023,NISSAN,Juke,5,Hatchback,Diesel,Manual,2014,15,1461,81,110,9300
V_12312895,21/10/2009,215842,Grey,Good,Medium,20/03/2023,TOYOTA,Yaris,5,Hatchback,Diesel,Manual,2005,14,1364,66,90,3300
V_12312896,17/04/2010,99974,Black,Very Bad,Medium,25/03/2023,CITROEN,C2,3,Hatchback,Petrol,Manual,2003,11,1124,44,60,2100
V_12312897,20/10/2020,56535,Grey,Bad,Good,27/03/2023,MERCEDES-BENZ,Classe A,5,Hatchback,Diesel,Manual,2015,21,2143,100,136,22800
V_12312898,13/11/2021,14571,Grey,Medium,Very Good,29/04/2023,DS,DS3,5,Hatchback,Petrol,Automatic,2019,12,1199,96,130,18500
V_12312899,17/03/2004,293657,Grey,Very Bad,Very Bad,22/04/2023,OPEL,Corsa C,5,Hatchback,Diesel,Manual,2000,17,1686,55,75,900
V_12312900,24/10/2010,187012,Grey,Medium,Medium,25/03/2023,FIAT,Bravo,5,Hatchback,Diesel,Manual,2007,16,1598,77,105,3000
V_12312901,09/12/2013,109416,Grey,Good,Bad,22/03/2023,CHEVROLET,Aveo,5,Hatchback,Petrol,Manual,2008,12,1206,62,84,3400
V_12312902,20/02/2006,353800,Grey,Very Bad,Very Bad,15/07/2023,MITSUBISHI,Carisma,5,Hatchback,Diesel,Manual,1999,19,1870,85,115,700
V_12312903,13/01/2009,70700,Grey,Very Bad,Medium,20/03/2023,TOYOTA,Yaris,5,Hatchback,Petrol,Manual,2005,10,998,51,69,3500
V_12312904,27/07/2013,159020,White,Bad,Good,20/03/2023,CITROEN,DS3,3,Hatchback,Diesel,Manual,2010,16,1560,82,112,7400
V_12312905,25/08/2013,195986,Grey,Very Good,Medium,20/03/2023,SEAT,Leon,5,Hatchback,Diesel,Manual,2009,16,1598,77,105,5100
V_12312906,17/07/2011,200616,Grey,Bad,Bad,29/03/2023,OPEL,Astra H,5,Hatchback,Diesel,Manual,2007,12,1248,66,90,3100
V_12312907,07/01/2013,73671,Blue,Bad,Good,20/03/2023,CHEVROLET,Spark,5,Hatchback,Petrol,Manual,2009,12,1206,60,81,2900
V_12312908,09/12/2014,136419,Grey,Very Bad,Good,20/03/2023,FIAT,Panda,5,Hatchback,Petrol,Manual,2012,12,1242,51,69,3400
V_12312909,20/01/2013,154026,Grey,Very Bad,Good,20/03/2023,PEUGEOT,207,5,Hatchback,Diesel,Manual,2009,14,1398,50,70,4100
V_12312910,15/08/2010,185463,Black,Very Bad,Medium,20/03/2023,PEUGEOT,308,5,Hatchback,Diesel,Manual,2007,16,1560,80,110,3300
V_12312911,05/04/2008,240039,Grey,Bad,Medium,20/03/2023,NISSAN,Note,5,Hatchback,Petrol,Manual,2006,14,1386,65,88,1900
V_12312912,12/12/2011,74630,Grey,Bad,Medium,20/03/2023,CITROEN,C1,5,Hatchback,Petrol,Manual,2008,10,998,50,68,3200
V_12312913,01/10/2013,93723,Black,Bad,Bad,25/03/2023,ALFA ROMEO,Giulietta,5,Hatchback,Diesel,Manual,2010,16,1598,77,105,7200
V_12312914,23/02/2013,65754,Grey,Very Bad,Good,20/03/2023,FIAT,Grande Punto,5,Hatchback,Petrol,Manual,2008,12,1242,51,69,3400
V_12312915,04/02/2001,8214,Blue,Bad,Bad,20/03/2023,FORD,Ka,3,Hatchback,Petrol,Manual,1996,13,1299,44,60,600
V_12312916,02/09/2019,68748,Blue,Bad,Good,20/03/2023,DACIA,Sandero,5,Hatchback,Petrol,Manual,2016,9,898,66,90,9000
V_12312917,21/10/2008,101463,Grey,Very Bad,Good,20/03/2023,CITROEN,C4,5,Hatchback,Petrol,Manual,2004,14,1360,65,89,1900
V_12312918,09/12/2008,129675,Grey,Very Bad,Bad,20/03/2023,OPEL,Corsa D,5,Hatchback,Petrol,Manual,2006,12,1229,59,80,1500
V_12312919,03/08/2010,169873,Grey,Bad,Medium,20/03/2023,PEUGEOT,207,5,Hatchback,Diesel,Manual,2006,14,1398,50,68,3600
V_12312920,08/01/2013,127848,Black,Bad,Good,20/03/2023,FIAT,Grande Punto,5,Hatchback,Petrol,Manual,2008,12,1242,51,69,3000
V_12312921,20/10/2009,146978,Grey,Medium,Medium,20/03/2023,HYUNDAI,i30,5,Hatchback,Diesel,Manual,2007,16,1582,84,115,3500
V_12312922,23/12/2020,48223,Grey,Medium,Very Good,20/03/2023,NISSAN,Micra,5,Hatchback,Petrol,Manual,2017,9,898,66,90,10800
V_12312923,01/07/2018,97450,Black,Very Good,Very Good,27/03/2023,BMW,Serie-4,5,Hatchback,Diesel,Automatic,2014,20,1995,140,190,24900
V_12312924,22/03/2017,154132,Grey,Very Good,Very Good,20/03/2023,BMW,Serie-5,5,Hatchback,Diesel,Automatic,2013,30,2993,190,258,24900
V_12312925,22/04/2011,132915,Black,Very Bad,Medium,03/04/2023,CITROEN,C2,3,Hatchback,Petrol,Manual,2008,11,1124,44,61,2300
V_12312926,11/04/2011,108233,Grey,Medium,Very Good,03/04/2023,BMW,Serie-1,5,Hatchback,Diesel,Manual,2007,20,1995,130,177,8300
V_12312927,04/08/2009,178565,Grey,Bad,Bad,24/06/2023,OPEL,Astra H,5,Hatchback,Diesel,Manual,2007,12,1248,66,90,2400
V_12312928,10/12/2012,176877,Black,Medium,Bad,03/04/2023,PEUGEOT,207,5,Hatchback,Diesel,Manual,2009,14,1398,50,70,3800
V_12312929,08/05/2011,193041,Grey,Bad,Medium,03/04/2023,CITROEN,C3,5,Hatchback,Diesel,Manual,2002,14,1398,50,68,2800
V_12312930,20/02/2004,117727,Grey,Very Bad,Bad,08/04/2023,PEUGEOT,206,5,Hatchback,Petrol,Manual,1998,11,1124,44,60,1350
V_12312931,17/03/2008,96612,Blue,Bad,Medium,03/04/2023,RENAULT,Clio,5,Hatchback,Petrol,Manual,2003,11,1149,55,75,2600
V_12312932,26/10/2003,199560,Black,Very Bad,Very Bad,08/04/2023,PEUGEOT,307,5,Hatchback,Diesel,Manual,2001,16,1560,66,90,1200
V_12312933,21/05/2017,316218,Black,Bad,Bad,15/04/2023,OPEL,Astra J,3,Hatchback,Diesel,Manual,2011,16,1598,100,136,5900
V_12312934,29/12/2007,318129,Grey,Bad,Very Bad,03/04/2023,CITROEN,C3,5,Hatchback,Diesel,Manual,2002,14,1398,50,68,1200
V_12312935,21/01/2012,224394,Black,Very Bad,Bad,19/07/2023,BMW,Serie-1,5,Hatchback,Diesel,Manual,2007,20,1995,85,116,5900
V_12312936,21/04/2013,155245,White,Bad,Very Good,29/04/2023,NISSAN,Note,5,Hatchback,Petrol,Manual,2009,14,1386,65,88,2800
V_12312937,03/06/2009,206158,Grey,Bad,Bad,25/04/2023,OPEL,Corsa D,3,Hatchback,Petrol,Manual,2006,12,1229,59,80,1800
V_12312938,17/03/2009,142680,Grey,Medium,Medium,08/04/2023,CITROEN,C4,5,Hatchback,Petrol,Manual,2004,14,1360,65,89,2700
V_12312939,23/08/2011,311261,,Medium,Bad,04/04/2023,HYUNDAI,i30,5,Hatchback,Petrol,Manual,2007,14,1396,80,109,1700
V_12312940,04/08/2021,83561,,Medium,Good,27/06/2023,VOLKSWAGEN,Polo,3,Hatchback,Petrol,Manual,2009,12,1198,44,60,4900
V_12312941,17/07/2011,264296,Black,Very Bad,Bad,04/06/2023,OPEL,Corsa D,3,Hatchback,Petrol,Manual,2006,12,1229,59,80,1800
V_12312942,21/11/2009,173457,Grey,Very Bad,Very Bad,04/04/2023,OPEL,Corsa D,5,Hatchback,Petrol,Manual,2006,12,1229,59,80,2300
V_12312943,22/02/2010,127755,Red,Bad,Bad,08/04/2023,CITROEN,C1,5,Hatchback,Petrol,Manual,2005,10,998,50,68,2300
V_12312944,26/09/2011,78820,Blue,Bad,Medium,24/04/2023,FIAT,500,3,Hatchback,Petrol,Manual,2008,12,1242,51,69,4600
V_12312945,11/08/2019,110673,White,Bad,Good,03/04/2023,PEUGEOT,208,3,Hatchback,Diesel,Manual,2012,14,1398,50,68,6700
V_12312946,24/06/2009,248267,Black,Very Bad,Medium,01/05/2023,VOLKSWAGEN,Polo,5,Hatchback,Diesel,Manual,2005,14,1422,59,80,2700
V_12312947,08/01/2006,185247,Green,Bad,Bad,08/04/2023,TOYOTA,Yaris,5,Hatchback,Petrol,Manual,1999,10,998,50,68,1450
V_12312948,16/04/2012,125185,White,Bad,Medium,19/04/2023,RENAULT,Twingo,3,Hatchback,Petrol,Manual,2007,11,1149,43,60,2700
V_12312949,30/03/2010,204707,Black,Bad,Medium,09/04/2023,SEAT,Leon,5,Hatchback,Diesel,Manual,2005,20,1968,103,140,4300
V_12312950,23/07/2011,208068,Grey,Very Bad,Bad,03/04/2023,PEUGEOT,207,5,Hatchback,Diesel,Manual,2006,14,1398,50,68,3000
V_12312951,07/10/2006,163186,Grey,Very Bad,Bad,03/04/2023,PEUGEOT,206,3,Hatchback,Diesel,Manual,2003,14,1398,50,68,1900
V_12312952,17/04/2010,141009,Grey,Bad,Bad,01/05/2023,MERCEDES-BENZ,Classe A,5,Hatchback,Petrol,Automatic,2004,15,1498,70,95,4700
V_12312953,01/08/2004,282364,Black,Very Bad,Bad,15/04/2023,PEUGEOT,307,5,Hatchback,Diesel,Manual,2001,14,1398,51,69,1000
V_12312954,21/03/2006,282498,Grey,Bad,Bad,08/04/2023,CITROEN,C2,3,Hatchback,Diesel,Manual,2003,14,1398,51,70,1700
V_12312955,31/07/2007,158440,Grey,Bad,Very Bad,08/04/2023,HYUNDAI,Getz,5,Hatchback,Petrol,Manual,2002,11,1086,46,62,1250
V_12312956,30/01/2006,107165,Grey,Medium,Bad,18/06/2023,VOLKSWAGEN,Polo,3,Hatchback,Petrol,Manual,2001,12,1198,48,65,1700
V_12312957,20/09/2000,250114,Black,Very Bad,Very Bad,03/05/2023,NISSAN,Almera,5,Hatchback,Petrol,Manual,1998,14,1392,64,87,500
V_12312958,08/12/2015,325702,Brown,Medium,Medium,04/04/2023,AUDI,A7,5,Hatchback,Diesel,Automatic,2010,30,2967,180,245,15700
V_12312959,18/03/2011,125150,Black,Bad,Bad,29/04/2023,SKODA,Fabia,5,Hatchback,Petrol,Manual,2007,12,1198,51,70,2700
V_12312960,13/04/2004,107775,Grey,Bad,Medium,03/04/2023,TOYOTA,Corolla,5,Hatchback,Petrol,Manual,2002,14,1398,71,97,3400
V_12312961,10/10/2010,191263,Grey,Bad,Good,03/04/2023,SUZUKI,Swift,5,Hatchback,Diesel,Manual,2005,12,1248,55,75,2600
V_12312962,25/11/2018,255073,White,Bad,Good,10/04/2023,RENAULT,Mégan,5,Hatchback,Diesel,Manual,2015,15,1461,81,110,8300
V_12312963,27/03/2013,150512,Black,Medium,Good,03/04/2023,SEAT,Ibiza,5,Hatchback,Diesel,Manual,2008,16,1598,66,90,5800
V_12312964,23/10/2013,86236,Grey,Good,Good,03/04/2023,FIAT,Punto Evo,5,Hatchback,Petrol,Manual,2009,12,1242,51,69,3400
V_12312965,14/12/2020,18165,Black,Medium,Very Good,08/04/2023,CITROEN,C3,5,Hatchback,Petrol,Manual,2016,12,1199,60,82,12000
V_12312966,20/10/2009,139090,Grey,Bad,Medium,19/04/2023,RENAULT,Clio,5,Hatchback,Petrol,Manual,2005,11,1149,74,100,3100
V_12312967,12/05/2007,251102,Grey,Very Bad,Bad,03/05/2023,OPEL,Corsa C,5,Hatchback,Diesel,Manual,2003,12,1248,51,70,1500
V_12312968,11/02/2001,249280,Grey,Bad,Very Bad,04/04/2023,VOLKSWAGEN,Golf,5,Hatchback,Petrol,Manual,1997,14,1390,55,75,800
V_12312969,27/06/2006,157901,Grey,Bad,Good,03/04/2023,FORD,Focus,5,Hatchback,Diesel,Manual,2001,18,1753,85,115,2300
V_12312970,18/01/2004,288525,Black,Very Bad,Bad,17/04/2023,OPEL,Corsa C,5,Hatchback,Diesel,Manual,2000,17,1686,55,75,1200
V_12312971,01/08/2005,279607,Grey,Bad,Very Bad,11/04/2023,VOLKSWAGEN,Polo,5,Hatchback,Petrol,Manual,2001,12,1198,48,65,900
V_12312972,21/12/2009,151639,Black,Very Bad,Medium,18/04/2023,PEUGEOT,308,5,Hatchback,Diesel,Manual,2007,16,1560,66,90,3600
V_12312973,02/10/2015,117771,Black,Bad,Medium,18/06/2023,ALFA ROMEO,Giulietta,5,Hatchback,Diesel,Manual,2010,16,1598,77,105,7100
V_12312974,23/08/2015,140029,Black,Bad,Medium,03/04/2023,BMW,Serie-1,5,Hatchback,Diesel,Manual,2011,16,1598,85,116,10300
V_12312975,02/08/2010,173196,Grey,Very Bad,Good,03/04/2023,MAZDA,3,5,Hatchback,Diesel,Manual,2004,16,1560,80,109,3300
V_12312976,07/01/2008,145278,Grey,Very Bad,Bad,15/05/2023,PEUGEOT,206,5,Hatchback,Petrol,Manual,2003,11,1124,44,60,1400
V_12312977,23/11/2009,239603,Grey,Good,Good,10/04/2023,SUZUKI,Swift,5,Hatchback,Diesel,Manual,2005,12,1248,55,75,2500
V_12312978,11/12/2013,124242,Grey,Very Good,Medium,03/04/2023,VOLKSWAGEN,Polo,5,Hatchback,Petrol,Manual,2009,12,1198,51,70,4600
V_12312979,20/05/2006,123480,Blue,Very Bad,Bad,17/04/2023,CITROEN,C3,5,Hatchback,Petrol,Manual,2002,11,1124,45,61,1600
V_12312980,28/06/2017,158452,Red,Medium,Bad,24/04/2023,VOLKSWAGEN,Polo,5,Hatchback,Diesel,Manual,2009,12,1199,55,75,4200
V_12312981,10/12/2008,179031,Grey,Very Bad,Bad,03/04/2023,SEAT,Ibiza,5,Hatchback,Diesel,Manual,2002,19,1896,74,100,2900
V_12312982,08/12/2007,218943,Grey,Bad,Medium,29/03/2023,RENAULT,Laguna,5,Hatchback,Diesel,Manual,2005,19,1870,88,120,1800
V_12312983,17/05/2008,227451,Black,Very Bad,Bad,22/04/2023,CITROEN,C2,3,Hatchback,Petrol,Manual,2005,11,1124,44,60,1700
V_12312984,21/04/2012,183508,Grey,Bad,Good,27/03/2023,AUDI,A5,5,Hatchback,Diesel,Manual,2009,20,1968,125,170,12200
V_12312985,28/05/2013,96285,Grey,Very Bad,Very Good,27/03/2023,PEUGEOT,207,5,Hatchback,Diesel,Manual,2011,14,1398,50,70,5900
V_12312986,08/04/2012,67421,Blue,Very Bad,Medium,27/03/2023,VOLKSWAGEN,Golf,5,Hatchback,Diesel,Manual,2008,16,1598,77,105,7600
V_12312987,13/05/2014,124358,White,Bad,Medium,27/03/2023,KIA,Rio,5,Hatchback,Diesel,Manual,2011,11,1120,55,75,4800
V_12312988,28/01/2017,67517,Black,Bad,Good,01/04/2023,MERCEDES-BENZ,Classe A,5,Hatchback,Diesel,Manual,2012,15,1461,80,109,14800
V_12312989,16/12/2017,148124,Grey,Bad,Medium,10/04/2023,SEAT,Ibiza,5,Hatchback,Petrol,Manual,2015,10,999,55,75,5600
V_12312990,04/02/2006,115294,Grey,Bad,Bad,27/03/2023,FORD,Fiesta,5,Hatchback,Petrol,Manual,2002,12,1242,55,75,1800
V_12312991,23/05/2016,118116,White,Bad,Good,24/04/2023,NISSAN,Juke,5,Hatchback,Diesel,Manual,2014,15,1461,81,110,10500
V_12312992,20/04/2010,288599,Grey,Medium,Bad,29/03/2023,FORD,Focus,5,Hatchback,Diesel,Manual,2008,16,1560,80,109,2300
V_12312993,01/01/2014,197414,White,Medium,Very Good,29/03/2023,RENAULT,Clio,5,Hatchback,Diesel,Manual,2009,15,1461,65,89,3300
V_12312994,08/10/2008,194297,Grey,Bad,Very Good,27/03/2023,OPEL,Corsa D,5,Hatchback,Petrol,Manual,2006,12,1229,59,80,2400
V_12312995,28/04/2013,66058,Grey,Very Bad,Good,27/03/2023,RENAULT,Mégan,5,Hatchback,Diesel,Manual,2008,15,1461,81,110,6300
V_12312996,21/11/2012,228893,Black,Bad,Very Bad,27/03/2023,ALFA ROMEO,MiTo,3,Hatchback,Diesel,Manual,2008,16,1598,88,120,2900
V_12312997,27/05/2019,66447,White,Very Good,Good,29/03/2023,MERCEDES-BENZ,Classe A,5,Hatchback,Diesel,Automatic,2015,15,1461,80,109,18000
V_12312998,15/12/2012,115860,Black,Bad,Medium,04/04/2023,LANCIA,Delta,5,Hatchback,Diesel,Manual,2008,16,1598,88,120,4200
V_12312999,13/06/2005,192287,Black,Very Bad,Bad,19/04/2023,RENAULT,Mégan,5,Hatchback,Petrol,Manual,2002,14,1390,72,98,1000
V_12313000,12/12/2014,169259,White,Medium,Medium,22/04/2023,RENAULT,Mégan,5,Hatchback,Diesel,Manual,2008,15,1461,81,110,6300
V_12313001,30/03/2005,148947,Grey,Medium,Medium,08/04/2023,FIAT,Stilo,5,Hatchback,Petrol,Manual,2001,12,1242,59,80,1150
V_12313002,20/06/2017,69367,Blue,Very Good,Medium,10/04/2023,OPEL,Corsa E,5,Hatchback,Petrol,Manual,2014,10,999,66,90,6500
V_12313003,29/01/2006,188465,Blue,Very Bad,Bad,21/05/2023,CITROEN,C3,5,Hatchback,Petrol,Manual,2002,11,1124,45,61,800
V_12313004,02/04/2005,138484,White,Bad,Bad,04/04/2023,FIAT,Punto,3,Hatchback,Petrol,Manual,1999,12,1242,44,60,800
V_12313005,17/06/2012,96474,Black,Very Bad,Good,10/04/2023,VOLKSWAGEN,Polo,5,Hatchback,Diesel,Manual,2009,16,1598,55,75,5600
V_12313006,23/02/2003,134467,Grey,Very Bad,Very Bad,03/04/2023,RENAULT,Clio,5,Hatchback,Petrol,Manual,2000,11,1149,43,60,550
V_12313007,15/11/2010,102281,Black,Very Bad,Medium,04/04/2023,FIAT,Grande Punto,3,Hatchback,Petrol,Manual,2008,12,1242,48,65,2100
V_12313008,16/07/2008,210006,Grey,Very Bad,Bad,04/04/2023,OPEL,Corsa C,5,Hatchback,Diesel,Manual,2003,12,1248,51,70,1900
V_12313009,12/04/2010,200995,Red,Very Bad,Bad,17/04/2023,LANCIA,Ypsilon,3,Hatchback,Petrol,Manual,2007,12,1242,44,60,1200
V_12313010,09/10/2006,193175,Black,Bad,Medium,29/03/2023,SMART,Forfour,5,Hatchback,Diesel,Manual,2004,15,1493,50,68,1800
V_12313011,26/08/2009,95625,Grey,Bad,Medium,29/03/2023,HYUNDAI,Getz,5,Hatchback,Petrol,Manual,2005,11,1086,48,66,1800
V_12313012,14/09/2008,150905,Blue,Medium,Bad,29/03/2023,VOLKSWAGEN,Golf,5,Hatchback,Petrol,Manual,2003,14,1390,125,170,4300
V_12313013,21/12/2019,204039,White,Medium,Good,29/03/2023,PEUGEOT,208,5,Hatchback,Diesel,Manual,2012,16,1560,68,92,5100
V_12313014,14/02/2010,134046,Beige,Medium,Medium,29/04/2023,MINI,Mini,3,Hatchback,Diesel,Manual,2007,16,1560,81,110,6900
V_12313015,09/07/2012,230231,Grey,Bad,Medium,04/04/2023,FIAT,Punto Evo,5,Hatchback,Diesel,Manual,2009,12,1248,55,75,2900
V_12313016,23/06/2015,87204,Grey,Medium,Good,17/04/2023,PEUGEOT,208,5,Hatchback,Petrol,Manual,2012,12,1199,60,82,6800
V_12313017,23/01/2012,264404,Black,Bad,Bad,11/04/2023,OPEL,Astra J,5,Hatchback,Diesel,Manual,2009,17,1686,92,125,3200
V_12313018,02/07/2011,85386,Grey,Bad,Medium,03/04/2023,CHEVROLET,Aveo,3,Hatchback,Petrol,Manual,2008,12,1206,62,84,1800
V_12313019,29/01/2002,156417,Blue,Very Bad,Very Bad,29/03/2023,VOLKSWAGEN,Golf,5,Hatchback,Petrol,Manual,1997,14,1390,55,75,1000
V_12313020,07/06/2011,238380,Grey,Bad,Medium,04/04/2023,TOYOTA,Yaris,3,Hatchback,Petrol,Manual,2009,10,998,51,70,3000
V_12313021,23/10/2006,242139,Grey,Bad,Bad,11/04/2023,OPEL,Astra H,5,Hatchback,Diesel,Manual,2004,17,1686,74,100,1900
V_12313022,06/01/2004,86175,Green,Very Bad,Very Bad,15/04/2023,FORD,Focus,5,Hatchback,Petrol,Manual,1998,14,1388,55,75,750
V_12313023,05/04/2015,88045,Black,Bad,Good,15/04/2023,RENAULT,Clio,5,Hatchback,Petrol,Manual,2012,9,898,66,90,7000
V_12313024,22/06/2016,119341,Black,Medium,Bad,29/04/2023,MINI,Mini Countryman,5,Hatchback,Diesel,Manual,2014,16,1598,82,112,10800
V_12313025,15/01/2013,179956,Red,Medium,Good,10/04/2023,NISSAN,Juke,5,Hatchback,Diesel,Manual,2010,15,1461,81,110,6900
V_12313026,06/11/2011,182143,Black,Bad,Medium,29/04/2023,TOYOTA,Auris,5,Hatchback,Petrol,Manual,2007,13,1329,74,101,4800
V_12313027,16/02/2007,151488,Black,Very Bad,Bad,18/04/2023,VOLKSWAGEN,Golf,5,Hatchback,Petrol,Manual,2003,14,1390,66,90,2800
V_12313028,22/01/2013,106937,Bordeaux,Bad,Bad,21/05/2023,ALFA ROMEO,MiTo,3,Hatchback,Diesel,Manual,2008,12,1248,70,95,4500
V_12313029,19/07/2005,255140,Grey,Very Bad,Very Bad,17/04/2023,FIAT,Punto,5,Hatchback,Diesel,Manual,2003,12,1248,51,70,1100
V_12313030,15/03/2021,63650,Black,Good,Good,17/04/2023,RENAULT,Mégan,5,Hatchback,Diesel,Manual,2015,15,1461,81,110,12200
V_12313031,30/04/2006,170303,Grey,Very Bad,Bad,10/04/2023,PEUGEOT,307,5,Hatchback,Petrol,Manual,2001,16,1587,81,110,1600
V_12313032,19/12/2011,75334,White,Bad,Bad,22/04/2023,FIAT,Grande Punto,5,Hatchback,Diesel,Manual,2006,12,1248,55,75,4200
V_12313033,01/10/2006,144380,Grey,Bad,Very Good,10/04/2023,SEAT,Ibiza,5,Hatchback,Diesel,Manual,2002,14,1422,55,75,2700
V_12313034,09/02/2008,197268,Black,Very Bad,Good,22/04/2023,SEAT,Ibiza,3,Hatchback,Petrol,Manual,2002,12,1198,47,64,1400
V_12313035,02/09/2006,322571,Blue,Very Bad,Very Bad,17/04/2023,OPEL,Corsa C,5,Hatchback,Diesel,Manual,2003,12,1248,51,70,900
V_12313036,22/02/2019,153097,Black,Bad,Good,10/04/2023,KIA,Rio,5,Hatchback,Diesel,Manual,2015,11,1120,55,75,6400
V_12313037,18/07/2015,221840,White,Bad,Bad,15/04/2023,HYUNDAI,i20,5,Hatchback,Diesel,Manual,2012,11,1120,55,75,3800
V_12313038,17/12/2010,214434,Grey,Bad,Bad,10/04/2023,PEUGEOT,308,5,Hatchback,Diesel,Manual,2007,16,1560,66,90,3100
V_12313039,19/02/2008,136211,Grey,Very Bad,Medium,11/04/2023,CITROEN,C3,5,Hatchback,Petrol,Manual,2005,11,1124,45,61,1900
V_12313040,03/10/2011,110744,Grey,Medium,Good,10/04/2023,MINI,Mini,3,Hatchback,Petrol,Manual,2006,14,1397,70,95,5600
V_12313041,08/09/2014,107101,Grey,Medium,Good,10/04/2023,VOLKSWAGEN,Beetle,3,Hatchback,Petrol,Manual,2012,12,1197,77,105,7900
V_12313042,23/08/2005,137202,Grey,Very Bad,Very Bad,09/05/2023,DAEWOO,Matiz,5,Hatchback,Petrol,Manual,2001,8,796,38,51,700
V_12313043,30/07/2008,239406,Grey,Medium,Good,10/04/2023,HONDA,Civic,5,Hatchback,Petrol,Manual,2006,13,1339,61,83,2500
V_12313044,19/01/2019,79817,White,Good,Very Good,19/07/2023,NISSAN,Leaf,5,Hatchback,Electric,Automatic,2013,0,0,80,109,8200
V_12313045,11/06/2008,124083,Grey,Bad,Bad,17/04/2023,SEAT,Toledo,5,Hatchback,Petrol,Manual,2004,16,1595,75,102,2300
V_12313046,04/06/2017,105666,Red,Medium,Good,10/04/2023,BMW,Serie-1,5,Hatchback,Diesel,Automatic,2011,20,1995,85,116,11800
V_12313047,22/08/2012,144553,Black,Good,Medium,18/04/2023,CITROEN,C3,5,Hatchback,Petrol,Manual,2010,14,1360,54,75,4000
V_12313048,30/03/2009,337024,Black,Medium,Medium,10/04/2023,OPEL,Astra H,3,Hatchback,Diesel,Manual,2005,12,1248,66,90,1600
V_12313049,07/07/2007,191525,Red,Bad,Bad,15/04/2023,CHEVROLET,Matiz,5,Hatchback,Petrol,Manual,2005,10,995,48,65,1100
V_12313050,27/07/2018,39332,Grey,Bad,Very Good,10/04/2023,MERCEDES-BENZ,Classe A,5,Hatchback,Diesel,Automatic,2015,15,1461,80,109,17200
V_12313051,06/02/2006,278355,Black,Very Bad,Bad,24/05/2023,PEUGEOT,307,5,Hatchback,Diesel,Manual,2001,14,1398,51,69,1600
V_12313052,23/02/2015,187858,Black,Bad,Bad,10/04/2023,AUDI,A1,5,Hatchback,Diesel,Manual,2012,16,1598,66,90,8700
V_12313053,25/10/2015,155335,Red,Bad,Bad,05/06/2023,MINI,Mini Paceman,3,Hatchback,Diesel,Manual,2013,16,1598,82,112,11900
V_12313054,09/12/2013,72006,Blue,Medium,Good,01/05/2023,NISSAN,Leaf,5,Hatchback,Electric,Automatic,2010,0,0,80,109,5000
V_12313055,07/07/2013,130964,Grey,Good,Good,10/04/2023,CITROEN,C4,5,Hatchback,Diesel,Automatic,2010,16,1560,82,112,6000
V_12313056,16/10/2006,347172,Grey,Bad,Medium,22/04/2023,VOLKSWAGEN,Golf,5,Hatchback,Diesel,Manual,2003,20,1968,103,140,2500
V_12313057,08/10/2007,124158,Blue,Bad,Bad,10/04/2023,VOLKSWAGEN,Polo,5,Hatchback,Petrol,Manual,2005,12,1198,48,65,2600
V_12313058,25/07/2015,225746,White,Medium,Medium,17/04/2023,SEAT,Leon,5,Hatchback,Diesel,Manual,2013,16,1598,77,105,6600
V_12313059,25/09/2013,84204,White,Very Bad,Very Good,19/04/2023,CITROEN,C1,3,Hatchback,Petrol,Manual,2008,10,998,50,68,3600
